,date,default_code,name_prod,subcateg_name,st_in,st_out,st_last,order_qty,qty_delivered,selisih,progress_sum,stock-so
919,2021-12-08,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,2021-12-08,BA202B,Shoe Porto BA 202B size 31-35 @40,Very Fast,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
921,2021-12-08,P3025L,PVC Porto 3025L size 36-40 @48,Fast,0.0,0.0,0.0,10.0,0.0,10.0,110.0,-110.0
922,2021-12-08,JFIL,PortoLady FIL size 36-40 @48,Fast,1.0,1.0,49.0,1.0,0.0,1.0,31.0,18.0
923,2021-12-08,E1031K,EVA Porto 1031K size 24-29 @96,Fast,259.0,199.0,221.0,9.0,3.0,6.0,70.0,151.0
924,2021-12-08,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,2021-12-08,AA013B,Shoe Porto AA 013B Mix size 31-35 @40,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
926,2021-12-08,JWHA,PortoLady WHA size 36-40 @24,Slow,73.0,48.0,68.0,5.0,0.0,5.0,11.0,57.0
927,2021-12-08,AD016M,Shoe Porto AD 016M Mix size 39-43 @20,Very Fast,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
928,2021-12-08,AA006B,Shoe Porto AA 006B Mix size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
929,2021-12-08,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,2021-12-08,AD303K-35,Shoe Porto AD 303K Navy size 26-30 @20,Very Fast,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
931,2021-12-08,E1020B,EVA Porto 1020B size 30-35 @72,Fast,74.0,50.0,66.0,3.0,0.0,3.0,117.0,-51.0
932,2021-12-08,JBCH,PortoLady BCH size 36-40 @24,Slow,30.0,44.0,58.22,0.0,2.0,-2.0,12.0,46.22
933,2021-12-08,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,2021-12-08,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2021-12-08,AA001B-31,Shoe Porto AA 001B Gemblue size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
936,2021-12-08,E0602B,EVA Porto 602B size 30-35 @72,Fast,72.0,93.0,198.0,1.0,24.0,-23.0,26.0,172.0
937,2021-12-08,E1017M,EVA Porto 1017M size 39-44 @48,Medium,79.0,94.0,39.0,3.0,0.0,3.0,92.0,-53.0
938,2021-12-08,BA202L,Shoe Porto BA 202L size 36-40 @40,Very Fast,0.0,0.0,24.03,8.0,0.0,8.0,90.0,-65.97
939,2021-12-08,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,2021-12-08,BA213L,Shoe Porto BA 213L size 36-40 @40,Very Fast,36.0,24.0,12.0,2.0,0.0,2.0,95.0,-83.0
941,2021-12-08,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
942,2021-12-08,E3012L,EVA Porto 3012L size 36-40 @48,Fast,88.0,101.0,285.0,0.0,0.0,0.0,3.0,282.0
943,2021-12-08,E1042M,EVA Porto 1042M size 39-44 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2021-12-08,JYEE,PortoLady YEE size 36-40 @36,Slow,0.0,0.0,67.0,0.0,0.0,0.0,0.0,67.0
945,2021-12-08,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
946,2021-12-08,JSNT,PortoLady SNT size 36-40 @24,Medium,10.0,9.0,162.0,3.0,2.0,1.0,18.0,144.0
947,2021-12-08,E3031L,EVA Porto 3031L size 36-40 @72,Very Fast,35.0,31.0,197.0,5.0,0.0,5.0,60.0,137.0
948,2021-12-08,AD305B-12,Shoe Porto AD 305B Pink size 31-35 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
949,2021-12-08,E1028B,EVA Porto 1028B size 30-35 @72,Medium,96.0,69.0,130.0,3.0,1.0,2.0,118.0,12.0
950,2021-12-08,AD302K-12,Shoe Porto AD 302K Pink size 26-30 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
951,2021-12-08,AA004B,Shoe Porto AA 004B Mix size 31-35 @40,Very Fast,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
952,2021-12-08,P3033L,PVC Porto 3033L size 36-40 @48,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2021-12-08,AB012M-00,Shoe Porto AB 012M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
954,2021-12-08,JAPT,PortoLady APT size 36-40 @36,Slow,0.0,0.0,48.0,0.0,0.0,0.0,17.0,31.0
955,2021-12-08,BC202L,Shoe Porto BC 202L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,2021-12-08,JBTS,PortoLady BTS size 36-40 @36,Fast,56.0,98.0,57.0,23.0,5.0,18.0,67.0,-10.0
957,2021-12-08,AA003M,Shoe Porto AA 003M Mix size 39-43 @20,Very Fast,0.0,0.0,261.0,0.0,0.0,0.0,0.0,261.0
958,2021-12-08,AA009K-16,Shoe Porto AA 009K Maroon size 26-30 @40,Very Fast,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0
959,2021-12-08,E1037B,EVA Porto 1037B size 30-35 @72,Medium,0.0,0.0,0.0,5.0,0.0,5.0,44.0,-44.0
960,2021-12-08,AA008M-53,Shoe Porto AA 008M Coffee size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
961,2021-12-08,AA003L-02,Shoe Porto AA 003L Grey size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
962,2021-12-08,AA005L-10,Shoe Porto AA 005L Red size 36-40 @20,Very Fast,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
963,2021-12-08,E1028K-3,EVA Porto 1028K-3 size 24-29 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,254.0,-254.0
964,2021-12-08,P3002L,PVC Porto 3002L size 36-39 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-9.0
965,2021-12-08,E1040M,EVA Porto 1040M size 40-44 @48,Slow,0.0,0.0,5.0,0.0,0.0,0.0,39.0,-34.0
966,2021-12-08,P3019L,PVC Porto 3019L size 36-40 @48,Very Fast,0.0,0.0,47.0,64.0,0.0,64.0,258.0,-211.0
967,2021-12-08,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,2021-12-08,E1015M,EVA Porto 1015M size 39-44 @48,Very Fast,79.0,117.0,541.0,20.0,28.0,-8.0,91.0,450.0
969,2021-12-08,E1039M,EVA Porto 1039M size 39-44 @48,Fast,46.0,54.0,114.0,1.0,33.0,-32.0,37.0,77.0
970,2021-12-08,E1016B,EVA Porto 1016B size 30-35 @72,Very Fast,157.0,192.0,112.0,20.0,0.0,20.0,423.0,-311.0
971,2021-12-08,JZEN,PortoLady ZEN size 36-40 @36,Slow,5.0,11.0,111.0,0.0,3.0,-3.0,10.0,101.0
972,2021-12-08,JXEM,PortoLady XEM size 36-40 @48,Fast,19.0,12.0,11.04,7.0,0.0,7.0,28.0,-16.96
973,2021-12-08,E1006M,EVA Porto 1006M size 39-44 @48,Very Fast,40.0,40.0,90.0,19.0,6.0,13.0,63.0,27.0
974,2021-12-08,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,2021-12-08,JLTC,PortoLady LTC size 36-40 @24,Slow,0.0,0.0,2.36,7.0,0.0,7.0,21.0,-18.64
976,2021-12-08,JELA-2,PortoLady ELA-2 size 36-40 @48,Slow,42.0,10.0,131.0,10.0,0.0,10.0,12.0,119.0
977,2021-12-08,AA004K,Shoe Porto AA 004K Mix size 26-30 @40,Very Fast,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
978,2021-12-08,E1034T,EVA Porto 1034T size 20-23 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,2021-12-08,JWOS-C,PortoLady WOS-C size 36-40 @48,Slow,0.0,0.0,3.35,0.0,0.0,0.0,1.0,2.35
980,2021-12-08,E1028K,EVA Porto 1028K size 24-29 @96,Medium,8.0,0.0,45.0,0.0,0.0,0.0,87.0,-42.0
981,2021-12-08,JPAX,PortoLady PAX size 36-40 @36,Slow,14.0,22.0,159.0,3.0,0.0,3.0,10.0,149.0
982,2021-12-08,JDTA-1,PortoLady DTA-1 size 36-40 @36,Slow,10.0,12.0,122.0,0.0,0.0,0.0,6.0,116.0
983,2021-12-08,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,36.0,59.0,191.0,12.0,28.0,-16.0,73.0,118.0
984,2021-12-08,AD302B-12,Shoe Porto AD 302B Pink size 31-35 @20,Very Fast,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
985,2021-12-08,E1034K,EVA Porto 1034K size 24-29 @96,Very Fast,165.0,136.0,627.0,10.0,5.0,5.0,68.0,559.0
986,2021-12-08,E1031M,EVA Porto 1031M size 39-44 @48,Fast,0.0,0.0,4.0,0.0,0.0,0.0,106.0,-102.0
987,2021-12-08,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,2021-12-08,JFSN,PortoLady FSN size 36-40 @24,Slow,7.0,0.0,7.0,7.0,0.0,7.0,40.0,-33.0
989,2021-12-08,E1012M,EVA Porto 1012M size 39-44 @48,Very Fast,50.0,81.0,241.0,8.0,30.0,-22.0,39.0,202.0
990,2021-12-08,JKSM,PortoLady KSM size 36-40 @24,Medium,22.0,7.0,15.0,24.0,0.0,24.0,197.0,-182.0
991,2021-12-08,E1007M,EVA Porto 1007M size 39-44 @48,Very Fast,99.0,158.0,124.0,6.0,0.0,6.0,81.0,43.0
992,2021-12-08,BA212L,Shoe Porto BA 212L size 36-40 @40,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
993,2021-12-08,E0038K,EVA KananKiri K38 size 24-29 @96,Fast,36.0,28.0,55.0,0.0,0.0,0.0,41.0,14.0
994,2021-12-08,BC200L,Shoe Porto BC 200L size 37-40 @40,Very Fast,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
995,2021-12-08,E1034M,EVA Porto 1034M size 39-44 @48,Very Fast,221.0,294.0,1097.0,26.0,36.0,-10.0,200.0,897.0
996,2021-12-08,BA211L,Shoe Porto BA 211L size 36-40 @40,Very Fast,0.0,0.0,21.0,2.0,0.0,2.0,2.0,19.0
997,2021-12-08,E0610M,EVA Porto 610M size 39-43 @48,Medium,0.0,4.0,10.0,2.0,0.0,2.0,42.0,-32.0
998,2021-12-08,E1028L-1,EVA Porto 1028L-1 size 36-40 @48,Fast,72.0,48.0,336.0,0.0,0.0,0.0,0.0,336.0
999,2021-12-08,E1041B,EVA Porto 1041B size 30-35 @72,Fast,60.0,100.0,73.0,5.0,55.0,-50.0,84.0,-11.0
1000,2021-12-08,E1020B-96,EVA Porto 1020B-96 size 30-35 @96,Fast,0.0,0.0,2.0,0.0,0.0,0.0,3.0,-1.0
1001,2021-12-08,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,2021-12-08,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,2021-12-08,AA001L-12,Shoe Porto AA 001L Pink size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1004,2021-12-08,BC201L,Shoe Porto BC 201L size 37-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2021-12-08,E0035B,EVA KananKiri B35 size 30-35 @96,Medium,42.0,35.0,149.0,4.0,7.0,-3.0,13.0,136.0
1006,2021-12-08,E1036M,EVA Porto 1036M size 39-44 @48,Slow,0.0,0.0,0.0,5.0,0.0,5.0,39.0,-39.0
1007,2021-12-08,AA008B-00,Shoe Porto AA 008B Black size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1008,2021-12-08,E1006K,EVA Porto 1006K size 24-29 @96,Very Fast,6.0,8.0,3.0,0.0,0.0,0.0,43.0,-40.0
1009,2021-12-08,E1023K-7,EVA Porto 1023K-7 size 24-29 @96,Very Fast,69.0,60.0,77.0,0.0,0.0,0.0,20.0,57.0
1010,2021-12-08,BA201B-1,Shoe Porto BA 201B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,2021-12-08,BA208L,Shoe Porto BA 208L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,2021-12-08,E1023K-1,EVA Porto 1023K-1 size 24-29 @96,Very Fast,53.0,57.0,320.0,3.0,25.0,-22.0,29.0,291.0
1013,2021-12-08,AA014M,Shoe Porto AA 014M Mix size 39-43 @20,Very Fast,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0
1014,2021-12-08,E1037K-1,EVA Porto 1037K-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,2021-12-08,E1015L,EVA Porto 1015L size 36-40 @72,Very Fast,10.0,5.0,116.0,0.0,0.0,0.0,4.0,112.0
1016,2021-12-08,JPVT,PortoLady PVT size 36-40 @24,Slow,63.0,53.0,73.0,4.0,3.0,1.0,35.0,38.0
1017,2021-12-08,BA203L,Shoe Porto BA 203L size 36-40 @40,Very Fast,0.0,0.0,0.07,1.0,0.0,1.0,96.0,-95.93
1018,2021-12-08,E1028B-3,EVA Porto 1028B-3 size 30-35 @72,Very Fast,4.0,6.0,16.0,5.0,0.0,5.0,212.0,-196.0
1019,2021-12-08,E1041M,EVA Porto 1041M size 40-44 @48,Very Fast,19.0,0.0,29.0,14.0,0.0,14.0,437.0,-408.0
1020,2021-12-08,E1028M,EVA Porto 1028M size 39-44 @48,Fast,0.0,0.0,122.0,5.0,0.0,5.0,51.0,71.0
1021,2021-12-08,AA009M-1,Shoe Porto AA 009M All Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1022,2021-12-08,E1002B,EVA Porto 1002B size 30-35 @72,Fast,20.0,25.0,110.0,5.0,25.0,-20.0,17.0,93.0
1023,2021-12-08,E1012B,EVA Porto 1012B size 30-35 @48,Medium,6.0,8.0,20.0,0.0,0.0,0.0,83.0,-63.0
1024,2021-12-08,E1023B-7,EVA Porto 1023B-7 size 30-35 @72,Fast,93.0,70.0,242.0,0.0,0.0,0.0,28.0,214.0
1025,2021-12-08,E1025M,EVA Porto 1025M size 39-44 @48,Slow,0.0,0.0,7.0,0.0,0.0,0.0,3.0,4.0
1026,2021-12-08,AA001B-00,Shoe Porto AA 001B Black size 31-35 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1027,2021-12-08,JBAT,PortoLady BAT size 36-40 @24,Very Fast,174.0,138.0,807.41,13.0,25.0,-12.0,50.0,757.41
1028,2021-12-08,AD303B-35,Shoe Porto AD 303B Navy size 31-35 @20,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1029,2021-12-08,E5012T,EVA KananKiri T5012 size 19-24 @120,Slow,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
1030,2021-12-08,E-1023L-3,EVA Porto 1023L-3 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2021-12-08,AA001B-10,Shoe Porto AA 001B Red size 31-35 @40,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1032,2021-12-08,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,2021-12-08,AA001M-00,Shoe Porto AA 001M Black size 39-43 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1034,2021-12-08,AA009K-35,Shoe Porto AA 009K Navy size 26-30 @40,Very Fast,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
1035,2021-12-08,BA215L,Shoe Porto BA 215L size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,2021-12-08,E1028L,EVA Porto 1028L size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,28.0,-28.0
1037,2021-12-08,E3030L,EVA Porto 3030L size 36-40 @72,Very Fast,25.0,27.0,23.0,15.0,18.0,-3.0,243.0,-220.0
1038,2021-12-08,AD017M,Shoe Porto AD 017M Mix size 39-44 @20,Very Fast,0.0,0.0,19.0,0.0,0.0,0.0,0.0,19.0
1039,2021-12-08,E0901M,EVA Porto 901M size 39-43 @48,Medium,0.0,0.0,0.0,2.0,0.0,2.0,132.0,-132.0
1040,2021-12-08,AA015B,Shoe Porto AA 015B Mix size 31-35 @40,Very Fast,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
1041,2021-12-08,E1020M,EVA Porto 1020M size 39-44 @48,Fast,62.0,74.0,96.0,8.0,20.0,-12.0,60.0,36.0
1042,2021-12-08,AA002L-00,Shoe Porto AA 002L Black size 36-40 @20,Very Fast,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
1043,2021-12-08,E5012K,EVA KananKiri K5012 size 24-29 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,48.0,-48.0
1044,2021-12-08,E3032L,EVA Porto 3032L size 36-40 @72,Medium,19.0,25.0,26.0,1.0,7.0,-6.0,32.0,-6.0
1045,2021-12-08,BA202B-1,Shoe Porto BA 202B-1 All Black size 31-35 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2021-12-08,BA210L,Shoe Porto BA 210L size 36-40 @40,Very Fast,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02
1047,2021-12-08,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,2021-12-08,AA015L,Shoe Porto AA 015L Mix size 36-40 @20,Very Fast,0.0,0.0,218.0,0.0,0.0,0.0,0.0,218.0
1049,2021-12-08,AA007L,Shoe Porto AA 007L Mix size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1050,2021-12-09,AA015L-12,Shoe Porto AA 015L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1051,2021-12-09,E0602L,EVA Porto 602L size 36-40 @48,Medium,0.0,0.0,33.0,10.0,0.0,10.0,51.0,-18.0
1052,2021-12-09,BA203L,Shoe Porto BA 203L size 36-40 @40,Very Fast,0.0,0.0,0.07,5.0,0.0,5.0,101.0,-100.93
1053,2021-12-09,E1029B,EVA Porto 1029B size 30-35 @72,Medium,9.0,19.0,124.0,9.0,5.0,4.0,37.0,87.0
1054,2021-12-09,JBCH,PortoLady BCH size 36-40 @24,Slow,3.0,6.0,55.22,0.0,0.0,0.0,12.0,43.22
1055,2021-12-09,AA004L-00,Shoe Porto AA 004L Black size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1056,2021-12-09,JBTS,PortoLady BTS size 36-40 @36,Fast,6.0,13.0,50.0,8.0,1.0,7.0,74.0,-24.0
1057,2021-12-09,E0035B,EVA KananKiri B35 size 30-35 @96,Medium,5.0,19.0,135.0,2.0,6.0,-4.0,9.0,126.0
1058,2021-12-09,E1031M,EVA Porto 1031M size 39-44 @48,Fast,0.0,0.0,4.0,30.0,0.0,30.0,136.0,-132.0
1059,2021-12-09,E1006T-120,EVA Porto 1006T-120 size 18-23 @120,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2021-12-09,AA003M,Shoe Porto AA 003M Mix size 39-43 @20,Very Fast,13.0,13.0,261.0,0.0,0.0,0.0,0.0,261.0
1061,2021-12-09,E1023B-1,EVA Porto 1023B-1 size 30-35 @72,Very Fast,115.0,72.0,370.0,8.0,1.0,7.0,21.0,349.0
1062,2021-12-09,JELA-2,PortoLady ELA-2 size 36-40 @48,Slow,5.0,15.0,121.0,0.0,10.0,-10.0,2.0,119.0
1063,2021-12-09,AB010M-00,Shoe Porto AB 010M Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1064,2021-12-09,E0038B,EVA KananKiri B38 size 30-35 @96,Fast,26.0,38.0,222.0,7.0,9.0,-2.0,31.0,191.0
1065,2021-12-09,E1036L,EVA Porto 1036L size 36-40 @48,Slow,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1066,2021-12-09,JSNT,PortoLady SNT size 36-40 @24,Medium,22.0,33.0,151.0,6.0,18.0,-12.0,6.0,145.0
1067,2021-12-09,JWOS-C,PortoLady WOS-C size 36-40 @48,Slow,0.0,0.0,3.35,0.0,0.0,0.0,1.0,2.35
1068,2021-12-09,JFIL,PortoLady FIL size 36-40 @48,Fast,0.0,1.0,48.0,0.0,1.0,-1.0,30.0,18.0
1069,2021-12-09,E1037B-1,EVA Porto 1037B-1 size 30-35 @72,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,2021-12-09,E1034K,EVA Porto 1034K size 24-29 @96,Very Fast,191.0,136.0,682.0,26.0,9.0,17.0,85.0,597.0
1071,2021-12-09,E0602T,EVA Porto 602T size 19-24 @96,Medium,3.0,17.0,83.0,2.0,10.0,-8.0,8.0,75.0
1072,2021-12-09,E1041B,EVA Porto 1041B size 30-35 @72,Fast,118.0,81.0,110.0,9.0,8.0,1.0,85.0,25.0
1073,2021-12-09,JAPT,PortoLady APT size 36-40 @36,Slow,0.0,0.0,48.0,0.0,0.0,0.0,17.0,31.0
1074,2021-12-09,E1015L,EVA Porto 1015L size 36-40 @72,Very Fast,1.0,7.0,110.0,0.0,0.0,0.0,4.0,106.0
1075,2021-12-09,E1028K,EVA Porto 1028K size 24-29 @96,Medium,36.0,38.0,43.0,3.0,2.0,1.0,88.0,-45.0
1076,2021-12-09,BA212L,Shoe Porto BA 212L size 36-40 @40,Very Fast,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0
1077,2021-12-09,E1034M,EVA Porto 1034M size 39-44 @48,Very Fast,159.0,218.0,1038.0,75.0,38.0,37.0,237.0,801.0
1078,2021-12-09,E3005L,EVA Porto 3005L size 36-40 @72,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,2021-12-09,AA007L-12,Shoe Porto AA 007L Pink size 36-40 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1080,2021-12-09,BA201L-1,Shoe Porto BA 201L-1 All Black size 36-40 @40,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,2021-12-09,E1040M,EVA Porto 1040M size 40-44 @48,Slow,0.0,0.0,5.0,1.0,0.0,1.0,40.0,-35.0
1082,2021-12-09,AA001L-35,Shoe Porto AA 001L Navy size 36-40 @20,Very Fast,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
1083,2021-12-09,E1039M,EVA Porto 1039M size 39-44 @48,Fast,52.0,62.0,104.0,7.0,3.0,4.0,41.0,63.0
1084,2021-12-09,E1007M,EVA Porto 1007M size 39-44 @48,Very Fast,28.0,44.0,108.0,27.0,8.0,19.0,100.0,8.0
1085,2021-12-09,E0038K,EVA KananKiri K38 size 24-29 @96,Fast,30.0,42.0,43.0,5.0,7.0,-2.0,39.0,4.0
1086,2021-12-09,E1015M,EVA Porto 1015M size 39-44 @48,Very Fast,141.0,147.0,535.0,57.0,20.0,37.0,128.0,407.0
1087,2021-12-09,P3033L,PVC Porto 3033L size 36-40 @48,Medium,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
1088,2021-12-09,AD302B-12,Shoe Porto AD 302B Pink size 31-35 @20,Very Fast,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0
1089,2021-12-09,AD016M,Shoe Porto AD 016M Mix size 39-43 @20,Very Fast,0.0,0.0,43.0,0.0,0.0,0.0,0.0,43.0
1090,2021-12-09,AA009M-1,Shoe Porto AA 009M All Black size 39-43 @20,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1091,2021-12-09,E-1023L-2,EVA Porto 1023L-2 size 36-40 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,2021-12-09,E1002B,EVA Porto 1002B size 30-35 @72,Fast,16.0,28.0,98.0,7.0,9.0,-2.0,15.0,83.0
1093,2021-12-09,E1034T,EVA Porto 1034T size 20-23 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,2021-12-09,E3015L,EVA Porto 3015L size 36-40 @48,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,2021-12-09,BA207L-1,Shoe Porto BA 207L-1 Alas Hitam size 36-40 @40,Very Fast,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07
1096,2021-12-09,E1028M-2,EVA Porto 1028M-2 size 40-44 @48,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,2021-12-09,AA008B-00,Shoe Porto AA 008B Black size 31-35 @40,Very Fast,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1098,2021-12-09,E1015B,EVA Porto 1015B size 30-35 @72,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,2021-12-09,JPAI-1,PortoLady PAI-1 size 36-40 @36,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2021-12-09,E1028B-3,EVA Porto 1028B-3 size 30-35 @72,Very Fast,0.0,0.0,16.0,24.0,0.0,24.0,236.0,-220.0
1101,2021-12-09,EJPAX-B,Jellyshoes PortoLady PAX-B Black ,Slow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2021-12-09,JZEN,PortoLady ZEN size 36-40 @36,Slow,8.0,16.0,103.0,3.0,8.0,-5.0,5.0,98.0
1103,2021-12-09,E1006L,EVA Porto 1006L size 36-39 @48,Medium,55.0,55.0,57.0,24.0,0.0,24.0,155.0,-98.0
1104,2021-12-09,JWHA,PortoLady WHA size 36-40 @24,Slow,76.0,18.0,126.0,5.0,2.0,3.0,14.0,112.0
1105,2021-12-09,JPAX,PortoLady PAX size 36-40 @36,Slow,0.0,3.0,156.0,0.0,3.0,-3.0,7.0,149.0
1106,2021-12-09,BA209L,Shoe Porto BA 209L size 36-40 @40,Very Fast,14.0,27.0,53.0,2.0,5.0,-3.0,44.0,9.0
1107,2021-12-09,E1016K,EVA Porto 1016K size 24-29 @96,Very Fast,17.0,31.0,177.0,8.0,11.0,-3.0,70.0,107.0
1108,2021-12-09,E5011T,EVA KananKiri T5011 size 19-24 @96,Very Fast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
